0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385470.485 291.886 218.455 1167 289.07 216.164 1163 285.194 215.324 1171 281.356 215.659 1187 278.564 217.062 1191 281.107 218.768 1187 284.757 219.466 1179 288.584 219.215 1167 309.797 218.884 1200 312.675 216.802 1200 316.678 216.101 1208 320.492 216.653 1208 323.206 218.18 1221 320.471 219.657 1212 316.891 220.204 1208 313.103 219.798 1200 292.626 209.794 1175 286.759 207.837 1183 280.046 206.676 1195 275.453 208.185 1200 272.33 210.827 1200 273.46 212.166 1200 276.627 210.726 1200 280.403 210.16 1195 285.997 210.944 1179 291.61 212.307 1171 308.911 210.109 1200 315.134 208.436 1208 321.966 207.514 1212 326.73 209.22 1225 329.747 211.838 0 328.575 213.132 1216 325.542 211.766 1221 321.545 211.118 1212 315.883 211.617 1208 309.903 212.685 1204 296.479 218.663 1175 295.969 224.412 1183 294.276 229.47 1187 290.768 233.225 1191 291.265 237.59 1195 297.221 239.016 1195 302.363 239.153 1204 308.555 238.073 1212 309.369 233.788 1204 306.123 229.875 1195 304.935 224.541 1195 304.947 218.827 1191 287.273 247.361 1204 291.422 246.258 1200 295.889 245.435 1200 299.701 246.445 1204 303.535 245.658 1208 307.989 246.6 1221 312.267 247.854 1238 308.967 251.522 1247 304.894 253.963 1243 299.47 254.765 1234 293.966 253.633 1212 290.293 251.128 1208 289.648 247.943 1200 294.465 248.192 1200 299.632 248.721 1204 304.993 248.416 1221 309.986 248.341 1238 305.122 250.058 1229 299.584 250.748 1208 294.318 249.836 1200 268.707 215.863 1204 269.083 223.862 1204 270.479 231.614 1208 272.589 239.081 1216 275.473 245.72 1216 279.416 251.483 1221 283.387 255.944 1238 287.63 260.252 1256 292.754 263.561 1261 299.437 265.11 1265 306.273 263.829 1275 312.046 260.631 1284 316.918 256.409 1294 321.608 251.884 1299 326.001 245.885 1515 329.069 239.342 1529 331.269 232.288 1536 332.792 225.049 1536 333.537 217.112 0 285.065 217.514 1167 316.664 218.285 1208 299.992 235.024 1195 293.834 206.888 1179 287.723 204.854 1183 279.865 203.582 1195 273.788 205.547 1200 270.127 208.579 1200 307.924 207.132 1200 314.358 205.41 1208 322.311 204.431 1216 328.535 206.609 0 332.07 209.597 0
1390385470.548 291.837 217.955 1163 289.02 215.588 1163 285.154 214.704 1171 281.347 215.145 1187 278.619 216.755 1191 281.172 218.412 1187 284.797 219.074 1179 288.586 218.771 1163 309.538 218.367 1200 312.376 216.208 1200 316.381 215.455 1204 320.219 216.103 1208 322.885 217.808 1216 320.169 219.26 1212 316.579 219.771 1208 312.813 219.323 1200 292.528 208.862 1171 286.477 206.986 1183 279.536 206.021 1191 274.978 207.857 1195 271.999 210.805 1200 273.288 212.02 1195 276.354 210.292 1195 280.076 209.513 1191 285.813 210.186 1179 291.537 211.494 1171 308.532 209.145 1200 314.924 207.534 1204 322.012 206.812 1212 326.765 208.851 1225 329.665 211.718 0 328.368 212.937 0 325.409 211.285 1216 321.443 210.422 1212 315.6 210.81 1204 309.5 211.837 1200 296.373 218.174 1175 295.896 223.754 1183 294.246 228.662 1187 290.959 232.335 1187 291.532 236.714 1191 297.214 237.877 1195 302.076 238 1204 308.15 237.158 1208 309.025 232.86 1204 305.9 229.029 1191 304.7 223.865 1191 304.673 218.327 1191 287.794 246.8 1195 291.721 245.546 1195 295.974 244.511 1200 299.677 245.515 1204 303.391 244.719 1204 307.711 245.855 1216 311.871 247.24 1229 308.637 250.082 1238 304.655 251.971 1234 299.563 252.575 1212 294.395 251.676 1204 290.788 249.723 1200 290.346 247.128 1195 294.767 247.424 1195 299.63 247.923 1204 304.703 247.636 1212 309.378 247.493 1229 304.803 248.192 1216 299.616 248.586 1204 294.711 247.987 1195 269.117 215.89 1200 269.447 223.817 1204 270.748 231.572 1204 272.692 239.066 1212 275.387 245.8 1216 279.205 251.608 1212 283.198 255.949 1234 287.55 260.049 1256 292.838 263.148 1261 299.604 264.61 1265 306.544 263.418 1275 312.539 260.49 1280 317.569 256.458 1294 322.265 252.003 1309 326.471 245.921 1522 329.253 239.277 1529 331.248 232.174 1542 332.602 224.905 1536 333.196 216.937 0 285.066 217.051 1167 316.37 217.787 1204 299.888 234.079 1195 293.624 205.895 1175 287.309 203.949 1183 279.153 202.919 1195 273.065 205.306 1200 269.548 208.687 1204 307.643 206.119 1200 314.269 204.463 1204 322.542 203.726 1216 328.771 206.313 1234 332.166 209.574 0
1390385470.610 291.796 216.481 1163 288.953 214.042 1163 285.107 213.123 1167 281.321 213.681 1183 278.639 215.517 1191 281.223 217.095 1183 284.824 217.702 1175 288.569 217.347 1167 309.419 216.82 1195 312.269 214.592 1200 316.252 213.786 1204 320.072 214.532 1204 322.66 216.433 1216 319.976 217.825 1204 316.418 218.292 1204 312.691 217.815 1200 292.583 206.994 1171 286.366 205.176 1179 279.23 204.443 1191 274.641 206.572 1195 271.735 209.802 1195 273.113 211.002 1195 276.172 208.986 1191 279.907 207.991 1191 285.791 208.54 1179 291.64 209.812 1167 308.222 207.197 1200 314.739 205.634 1204 322.012 205.131 1216 326.758 207.45 1225 329.584 210.57 0 328.229 211.793 0 325.275 209.85 1221 321.321 208.773 1212 315.336 209.058 1204 309.144 210.073 1195 296.299 216.59 1175 295.813 222.079 1183 294.144 226.829 1183 290.907 230.385 1183 291.516 234.853 1191 297.342 235.874 1195 302.033 235.981 1200 308.226 235.234 1208 309.109 230.853 1200 305.984 227.135 1191 304.7 222.165 1191 304.593 216.716 1191 287.452 245.231 1195 291.548 243.721 1191 295.966 242.522 1200 299.794 243.532 1200 303.633 242.708 1204 308.147 243.975 1216 312.47 245.586 1238 308.999 248.192 1238 304.88 249.858 1221 299.759 250.384 1208 294.57 249.625 1195 290.749 247.921 1195 289.936 245.4 1191 294.65 245.588 1195 299.754 246.057 1200 305.079 245.769 1208 310.033 245.713 1229 305.187 246.08 1208 299.76 246.364 1200 294.597 245.896 1195 269.155 215.085 1200 269.354 223.142 1204 270.488 230.996 1204 272.229 238.667 1212 274.752 245.674 1221 278.507 251.688 1229 282.611 256.037 1252 287.188 260.053 1256 292.779 263.028 1261 299.803 264.43 1261 306.962 263.258 1270 313.2 260.436 1280 318.389 256.404 1299 323.078 251.823 1314 327.075 245.518 1522 329.577 238.64 1529 331.338 231.341 1536 332.454 223.969 1542 332.843 215.862 0 285.054 215.623 1167 316.22 216.262 1204 299.908 232.143 1191 293.592 203.947 1175 287.073 202.06 1179 278.668 201.306 1191 272.548 204.061 1200 269.118 207.758 1200 307.407 204.098 1200 314.196 202.491 1208 322.705 202.012 1216 328.923 204.947 1234 332.227 208.489 0
1390385470.673 291.709 214.551 1167 288.875 212.121 1163 285.078 211.209 1167 281.329 211.822 1187 278.691 213.748 1191 281.251 215.252 1191 284.812 215.817 1183 288.521 215.433 1167 309.357 214.822 1195 312.212 212.599 1200 316.165 211.783 1208 319.962 212.567 1204 322.502 214.547 1216 319.826 215.884 1204 316.279 216.315 1204 312.593 215.826 1200 292.53 204.568 1175 286.299 202.823 1183 279.143 202.246 1195 274.614 204.53 1200 271.809 207.898 1204 273.185 209.091 1200 276.193 206.914 1195 279.878 205.797 1195 285.776 206.262 1179 291.635 207.481 1171 308.139 204.698 1204 314.719 203.195 1208 322.085 202.84 1216 326.792 205.318 1229 329.501 208.569 0 328.145 209.781 0 325.224 207.673 1225 321.285 206.479 1216 315.235 206.692 1208 308.981 207.679 1200 296.215 214.545 1179 295.669 219.912 1187 293.928 224.531 1187 290.642 228.018 1187 291.241 232.499 1191 297.117 233.365 1191 301.719 233.454 1200 308.025 232.845 1204 308.953 228.459 1200 305.854 224.822 1195 304.572 219.995 1191 304.481 214.661 1191 286.968 243.028 1191 291.105 241.269 1191 295.611 239.911 1195 299.489 240.904 1200 303.418 240.071 1204 308.032 241.486 1221 312.388 243.326 1243 308.808 245.82 1225 304.616 247.378 1221 299.433 247.88 1208 294.232 247.208 1200 290.34 245.626 1191 289.409 243.103 1191 294.217 243.109 1191 299.423 243.519 1200 304.881 243.262 1208 309.978 243.365 1225 304.976 243.572 1208 299.438 243.8 1200 294.167 243.415 1191 269.27 213.75 1200 269.346 221.773 1204 270.354 229.555 1208 271.92 237.176 1216 274.267 244.203 1225 277.838 250.233 1243 281.901 254.6 1252 286.52 258.597 1256 292.219 261.56 1261 299.388 262.944 1261 306.671 261.791 1270 313.069 258.985 1280 318.389 254.924 1299 323.085 250.246 1314 326.964 243.932 1522 329.395 237.05 1529 331.111 229.779 1536 332.191 222.461 1542 332.551 214.365 0 285.033 213.744 1171 316.112 214.293 1204 299.685 229.749 1191 293.508 201.495 1179 286.951 199.683 1183 278.499 199.112 1200 272.447 202.062 1200 269.129 205.913 1204 307.392 201.581 1204 314.273 200.035 1208 322.904 199.731 1221 329.051 202.869 1243 332.213 206.561 0
1390385470.751 291.622 212.318 1179 288.796 209.953 1171 285.024 209.095 1179 281.312 209.808 1191 278.719 211.859 1195 281.29 213.228 1191 284.835 213.699 1187 288.509 213.251 1179 309.32 212.43 1204 312.137 210.217 1204 316.068 209.384 1208 319.862 210.186 1212 322.372 212.238 1216 319.698 213.509 1212 316.136 213.901 1208 312.477 213.414 1204 292.429 201.99 1179 286.165 200.434 1183 279.017 200.105 1204 274.565 202.558 1204 271.867 206.052 1204 273.26 207.196 1200 276.193 204.861 1200 279.832 203.599 1204 285.734 203.898 1183 291.609 204.96 1171 308.112 201.977 1208 314.696 200.551 1212 322.103 200.334 1221 326.774 202.916 1234 329.364 206.224 0 327.99 207.408 1247 325.129 205.183 1229 321.209 203.911 1216 315.127 204.063 1208 308.87 205.001 1204 296.217 212.225 1187 295.641 217.332 1187 293.875 221.75 1187 290.688 225.217 1187 291.377 229.623 1191 297.084 230.076 1195 301.513 230.112 1204 307.696 229.797 1208 308.704 225.482 1204 305.751 221.932 1195 304.47 217.347 1195 304.353 212.273 1195 287.267 240.635 1195 291.134 238.432 1191 295.514 236.707 1191 299.342 237.594 1195 303.243 236.783 1204 307.677 238.474 1212 311.706 240.678 1234 308.343 242.657 1225 304.297 243.913 1216 299.263 244.356 1208 294.237 243.893 1195 290.449 242.673 1195 289.937 240.475 1195 294.308 240.146 1191 299.252 240.364 1200 304.405 240.191 1208 309.072 240.516 1225 304.426 240.144 1208 299.267 240.228 1200 294.323 240.106 1191 269.136 212.408 1204 269.135 220.235 1208 270.056 227.891 1212 271.483 235.389 1216 273.677 242.358 1225 277.091 248.347 1234 281.165 252.643 1243 285.924 256.471 1256 291.834 259.264 1256 299.186 260.522 1261 306.603 259.357 1270 313.196 256.615 1284 318.647 252.565 1299 323.305 247.806 1309 326.99 241.484 1522 329.287 234.634 1536 330.907 227.465 1536 331.9 220.269 0 332.159 212.354 0 285.013 211.651 1183 316.009 211.91 1208 299.586 226.749 1195 293.331 198.916 1183 286.722 197.304 1195 278.27 197.022 1204 272.32 200.18 1204 269.123 204.167 1208 307.441 198.887 1208 314.358 197.418 1216 323.047 197.275 1229 329.114 200.545 0 332.127 204.301 0
1390385470.876 291.827 208.852 1187 289.004 206.55 1183 285.269 205.75 1191 281.61 206.602 1204 279.068 208.847 1204 281.712 210.001 1204 285.227 210.326 1195 288.813 209.81 1191 309.206 208.805 1208 311.973 206.622 1208 315.837 205.781 1221 319.579 206.642 1221 322.02 208.821 1229 319.377 209.938 1221 315.86 210.242 1216 312.28 209.754 1208 292.687 198.665 1183 286.348 197.33 1195 279.197 197.341 1212 274.791 200.02 1208 272.187 203.671 1208 273.64 204.725 1204 276.522 202.183 1204 280.141 200.724 1208 286.061 200.807 1179 291.961 201.692 1175 307.911 198.52 1216 314.418 197.218 1225 321.776 197.229 1234 326.384 199.957 1247 328.877 203.366 1265 327.452 204.489 1252 324.65 202.082 1234 320.797 200.673 1225 314.747 200.717 1221 308.592 201.572 1212 296.415 208.604 1191 295.855 213.342 1195 294.122 217.374 1191 291.132 220.667 1191 291.924 224.94 1195 297.543 224.93 1200 301.735 224.921 1204 307.743 224.927 1208 308.758 220.741 1208 305.941 217.403 1204 304.592 213.274 1204 304.353 208.574 1204 287.945 236.5 1195 291.562 233.665 1195 295.884 231.514 1200 299.741 232.27 1204 303.653 231.51 1208 307.977 233.521 1216 311.671 236.276 1234 308.528 237.87 1221 304.625 238.909 1212 299.713 239.309 1204 294.797 239.036 1200 291.019 238.11 1200 290.774 236.06 1195 294.818 235.213 1195 299.665 235.189 1200 304.629 235.157 1208 308.882 235.895 1221 304.593 235.187 1208 299.676 235.179 1200 294.883 235.253 1195 269.414 210.004 1212 269.3 217.599 1216 270.065 225.078 1221 271.329 232.477 1225 273.377 239.457 1234 276.699 245.471 1252 280.862 249.648 1252 285.879 253.232 1256 292.121 255.762 1256 299.714 256.869 1261 307.306 255.677 1275 314.064 253.045 1284 319.568 249.028 1294 324.073 244.183 1522 327.397 237.796 1529 329.334 230.942 1542 330.658 223.849 0 331.332 216.849 0 331.293 209.221 1314 285.316 208.342 1200 315.767 208.325 1216 299.862 221.988 1200 293.443 195.636 1191 286.732 194.254 1200 278.277 194.373 1212 272.435 197.804 1212 269.358 201.957 1216 307.328 195.495 1221 314.203 194.151 1225 322.861 194.271 1238 328.82 197.719 1256 331.714 201.586 1314
1390385470.938 292.134 206.163 1195 289.356 203.864 1187 285.715 203.053 1195 282.145 203.971 1204 279.686 206.339 1208 282.312 207.378 1204 285.731 207.644 1200 289.204 207.114 1195 309.096 206.118 1212 311.827 203.956 1212 315.601 203.12 1221 319.259 204.061 1225 321.607 206.359 1229 319.011 207.36 1225 315.576 207.588 1221 312.099 207.075 1212 293.074 195.979 1191 286.773 194.717 1195 279.669 194.911 1216 275.341 197.735 1212 272.847 201.499 1212 274.32 202.519 1208 277.136 199.825 1208 280.689 198.24 1212 286.565 198.231 1187 292.409 199.069 1183 307.695 195.817 1221 314.157 194.621 1225 321.502 194.853 1238 326.021 197.757 1252 328.418 201.297 0 326.98 202.397 1247 324.212 199.793 1243 320.426 198.226 1234 314.388 198.152 1225 308.293 198.938 1221 296.584 205.823 1200 295.984 210.33 1200 294.237 214.093 1200 291.339 217.204 1195 292.119 221.42 1200 297.701 221.272 1200 301.684 221.268 1204 307.716 221.433 1208 308.742 217.306 1208 305.995 214.129 1208 304.63 210.29 1208 304.35 205.808 1208 288.019 233.086 1195 291.616 229.972 1195 295.958 227.68 1200 299.844 228.416 1204 303.794 227.681 1208 308.212 229.846 1216 311.936 232.883 1229 308.693 234.311 1225 304.751 235.195 1212 299.868 235.526 1204 295.016 235.329 1204 291.182 234.55 1200 290.743 232.521 1195 294.846 231.475 1195 299.783 231.395 1204 304.862 231.432 1212 309.219 232.384 1225 304.829 231.518 1212 299.806 231.429 1204 294.916 231.564 1195 270.444 207.85 1212 270.155 215.317 1216 270.705 222.646 1225 271.742 229.983 1225 273.568 237.015 1234 276.71 243.085 1256 280.822 247.233 1256 285.879 250.725 1252 292.217 253.163 1252 299.87 254.255 1261 307.557 253.145 1270 314.455 250.682 1284 320.056 246.756 1299 324.518 241.907 1304 327.647 235.498 1542 329.35 228.617 1542 330.48 221.534 1536 330.957 214.627 0 330.762 207.092 0 285.786 205.691 1200 315.509 205.704 1221 299.942 218.515 1204 293.753 192.978 1195 287.054 191.671 1200 278.635 192.004 1221 272.904 195.615 1221 269.956 199.895 1225 307.194 192.818 1225 314.052 191.581 1234 322.708 191.957 1243 328.537 195.62 1252 331.311 199.628 0
1390385471.1 292.378 204.815 1200 289.634 202.633 1195 286.068 201.874 1204 282.57 202.815 1208 280.14 205.179 1208 282.771 206.112 1208 286.128 206.327 1200 289.528 205.785 1195 309.41 204.709 1212 312.083 202.633 1221 315.774 201.827 1225 319.373 202.755 1229 321.71 205.034 1234 319.134 205.965 1229 315.734 206.159 1221 312.323 205.654 1216 293.31 194.274 1191 287.174 193.137 1195 280.311 193.462 1221 276.098 196.255 1216 273.649 199.941 1212 275.002 201.009 1208 277.823 198.319 1212 281.351 196.718 1216 287.058 196.623 1191 292.759 197.363 1187 307.998 194.062 1221 314.254 192.942 1229 321.394 193.257 1243 325.821 196.1 1252 328.191 199.541 1256 326.854 200.712 1252 324.06 198.114 1247 320.301 196.556 1234 314.399 196.443 1229 308.471 197.18 1221 296.935 204.435 1204 296.302 208.712 1200 294.54 212.331 1200 291.703 215.428 1200 292.579 219.526 1204 298.075 219.122 1204 301.959 219.1 1208 307.91 219.474 1212 309 215.446 1216 306.304 212.305 1208 304.911 208.639 1208 304.568 204.394 1212 288.658 231.219 1195 292.092 227.901 1195 296.327 225.44 1200 300.156 226.096 1204 304.031 225.399 1212 308.361 227.709 1221 311.948 230.931 1225 308.784 231.986 1221 304.942 232.618 1216 300.207 232.878 1208 295.51 232.808 1200 291.742 232.29 1200 291.444 230.523 1195 295.339 229.318 1195 300.103 229.137 1204 304.99 229.24 1212 309.152 230.321 1221 304.915 229.038 1212 300.122 228.818 1204 295.444 229.122 1195 270.818 207.066 1216 270.476 214.291 1221 270.933 221.393 1225 271.881 228.524 1229 273.612 235.387 1238 276.655 241.324 1252 280.823 245.415 1252 286.018 248.771 1243 292.499 251.09 1247 300.246 252.079 1261 308.019 251.023 1275 315.047 248.659 1289 320.776 244.822 1294 325.24 239.99 1515 328.218 233.73 1536 329.803 226.994 1536 330.83 220.1 1536 331.211 213.374 0 330.928 206.102 0 286.152 204.442 1204 315.693 204.342 1221 300.259 216.592 1204 293.957 191.329 1195 287.409 190.148 1200 279.25 190.627 1225 273.685 194.199 1221 270.798 198.387 1225 307.509 191.126 1225 314.18 189.963 1234 322.618 190.428 1247 328.307 194.013 1256 331.04 197.908 0
1390385471.48 292.374 204.683 1200 289.604 202.531 1200 286.017 201.796 1204 282.497 202.749 1212 280.033 205.123 1208 282.735 205.999 1208 286.119 206.182 1204 289.525 205.633 1200 309.402 204.56 1212 312.076 202.525 1221 315.774 201.741 1225 319.389 202.673 1229 321.761 204.948 1234 319.157 205.829 1229 315.738 205.993 1225 312.323 205.485 1216 293.25 194.04 1191 287.067 192.949 1195 280.184 193.333 1225 275.984 196.19 1221 273.554 199.914 1216 274.925 200.92 1212 277.753 198.188 1212 281.291 196.551 1216 287.008 196.422 1195 292.723 197.123 1187 307.996 193.833 1225 314.237 192.746 1234 321.366 193.099 1243 325.793 195.992 1252 328.162 199.468 1261 326.796 200.598 1256 324.001 197.956 1247 320.249 196.37 1234 314.36 196.232 1229 308.453 196.936 1221 296.963 204.236 1204 296.367 208.432 1204 294.625 211.964 1204 291.812 215.013 1200 292.723 219.053 1204 298.222 218.501 1204 302.122 218.475 1208 308.047 218.979 1216 309.119 215.004 1216 306.392 211.905 1208 304.963 208.335 1208 304.585 204.181 1212 289.018 230.859 1200 292.319 227.341 1195 296.524 224.746 1200 300.354 225.366 1204 304.21 224.693 1216 308.516 227.124 1221 311.985 230.541 1229 308.951 231.606 1225 305.165 232.275 1221 300.455 232.552 1208 295.757 232.48 1204 292.005 231.94 1200 291.87 230.111 1200 295.591 228.711 1195 300.323 228.453 1204 305.147 228.625 1216 309.111 229.895 1225 305.06 228.66 1216 300.339 228.454 1204 295.718 228.756 1195 270.764 207.181 1221 270.453 214.316 1225 270.929 221.317 1229 271.913 228.351 1229 273.675 235.119 1243 276.719 240.974 1252 280.93 245.038 1256 286.2 248.367 1247 292.755 250.685 1247 300.59 251.66 1261 308.429 250.58 1275 315.472 248.181 1284 321.192 244.332 1299 325.606 239.479 1536 328.474 233.298 1536 329.959 226.663 1536 330.915 219.875 1536 331.216 213.28 0 330.854 206.146 0 286.113 204.337 1204 315.702 204.219 1225 300.383 216.112 1204 293.86 191.12 1191 287.26 189.988 1200 279.066 190.539 1225 273.51 194.194 1225 270.644 198.426 1225 307.512 190.92 1229 314.17 189.791 1238 322.615 190.301 1247 328.329 193.949 1256 331.068 197.883 0
1390385471.110 292.598 204.12 1200 289.823 201.938 1200 286.252 201.174 1208 282.728 202.112 1208 280.27 204.484 1208 282.941 205.38 1208 286.312 205.585 1204 289.719 205.05 1200 309.609 204.022 1216 312.327 201.979 1221 316.022 201.189 1229 319.619 202.138 1229 321.959 204.43 1234 319.366 205.306 1229 315.971 205.468 1225 312.564 204.957 1221 293.553 193.54 1191 287.349 192.393 1200 280.41 192.754 1221 276.177 195.619 1221 273.74 199.362 1216 275.104 200.388 1212 277.947 197.635 1216 281.49 195.992 1216 287.251 195.893 1204 293.001 196.649 1191 308.171 193.339 1225 314.489 192.25 1234 321.693 192.636 1243 326.125 195.572 1252 328.485 199.103 1256 327.126 200.227 1256 324.318 197.539 1247 320.559 195.913 1238 314.615 195.761 1229 308.632 196.482 1221 297.114 203.634 1204 296.484 207.873 1204 294.696 211.386 1204 291.75 214.348 1204 292.571 218.432 1204 298.287 218.066 1204 302.255 218.052 1208 308.382 218.414 1216 309.424 214.41 1216 306.611 211.378 1212 305.176 207.816 1212 304.827 203.606 1216 288.404 229.949 1204 292.028 226.556 1195 296.467 224.114 1200 300.426 224.788 1204 304.436 224.086 1212 308.997 226.396 1221 312.776 229.7 1229 309.445 231.066 1225 305.455 231.871 1221 300.509 232.182 1212 295.596 232.051 1204 291.657 231.363 1204 291.028 229.298 1200 295.269 227.982 1195 300.378 227.806 1204 305.629 227.916 1216 310.133 229.129 1225 305.596 228.235 1216 300.409 228.114 1204 295.345 228.301 1195 271.097 206.497 1221 270.721 213.707 1221 271.145 220.707 1225 272.071 227.767 1229 273.792 234.593 1252 276.812 240.486 1256 280.987 244.576 1252 286.201 247.969 1247 292.712 250.352 1247 300.547 251.386 1256 308.394 250.33 1270 315.434 247.93 1284 321.164 244.071 1289 325.612 239.22 1536 328.538 233.025 1542 330.072 226.362 1536 331.06 219.528 1536 331.39 212.913 0 331.075 205.68 0 286.331 203.73 1204 315.93 203.686 1225 300.497 215.561 1208 294.188 190.614 1195 287.561 189.422 1200 279.304 189.944 1229 273.719 193.608 1225 270.851 197.863 1229 307.695 190.415 1229 314.434 189.285 1238 322.958 189.834 1247 328.669 193.538 1256 331.395 197.535 0
1390385471.189 292.631 203.822 1204 289.872 201.628 1204 286.321 200.845 1208 282.805 201.78 1216 280.347 204.164 1212 283.009 205.053 1208 286.362 205.264 1204 289.757 204.744 1204 309.687 203.807 1216 312.419 201.778 1221 316.108 201.008 1229 319.691 201.991 1229 322.01 204.323 1238 319.41 205.166 1229 316.018 205.296 1225 312.625 204.764 1221 293.672 193.138 1191 287.501 191.97 1200 280.591 192.33 1221 276.354 195.185 1221 273.908 198.929 1216 275.244 199.993 1216 278.105 197.228 1216 281.656 195.584 1216 287.398 195.497 1204 293.126 196.276 1195 308.276 192.996 1225 314.593 191.956 1234 321.796 192.423 1243 326.209 195.403 1252 328.546 198.965 1261 327.202 200.112 1256 324.386 197.373 1247 320.624 195.7 1238 314.672 195.496 1229 308.685 196.177 1225 297.153 203.337 1204 296.466 207.547 1204 294.63 211.027 1204 291.654 213.975 1204 292.451 218.076 1204 298.198 217.716 1204 302.145 217.723 1208 308.336 218.15 1221 309.421 214.137 1221 306.626 211.091 1212 305.204 207.548 1212 304.872 203.353 1216 288.147 229.66 1204 291.814 226.198 1195 296.302 223.739 1200 300.287 224.43 1204 304.339 223.752 1212 308.949 226.133 1221 312.758 229.544 1229 309.355 230.893 1225 305.319 231.661 1221 300.33 231.939 1212 295.4 231.794 1204 291.434 231.097 1204 290.746 229.001 1204 295.057 227.646 1195 300.221 227.482 1204 305.546 227.636 1216 310.137 228.937 1225 305.511 228.006 1216 300.254 227.845 1204 295.129 228.015 1195 271.205 206.238 1221 270.729 213.456 1221 271.053 220.455 1229 271.881 227.537 1238 273.509 234.417 1247 276.451 240.378 1256 280.599 244.537 1252 285.818 247.983 1247 292.36 250.419 1247 300.242 251.505 1256 308.168 250.512 1270 315.311 248.164 1284 321.144 244.32 1289 325.658 239.444 1542 328.612 233.225 1542 330.172 226.518 1536 331.18 219.647 1536 331.523 213.002 0 331.228 205.738 0 286.388 203.413 1204 315.996 203.517 1225 300.433 215.237 1208 294.323 190.207 1195 287.72 188.988 1204 279.489 189.508 1225 273.903 193.157 1225 271.026 197.412 1229 307.825 190.06 1229 314.574 188.98 1238 323.099 189.624 1252 328.771 193.383 1256 331.465 197.415 0
